date+survey,date+reported,adm0+name,adm0+pcode,adm1+name,adm1+pcode,adm2+pcode,adm2+name,affected+idps+ind,affected+idps+hh,adm1+origin+name,adm1+origin+pcode,adm2+origin+pcode,adm2+origin+name
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,520,104,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,63,9,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,16,3,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,57,8,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,75,15,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,175,35,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,210,42,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,3070,614,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,660,132,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,575,115,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,440,88,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1515,303,Khartoum,SD01,SD01002,Um Bada
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,190,38,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,190,38,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,160,32,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,465,93,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1740,348,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1175,235,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1795,359,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1825,365,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,490,98,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,490,98,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1414,283,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,2480,496,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,990,198,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1040,208,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,960,192,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,455,91,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,150,30,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,280,56,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1000,200,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,600,120,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,195,39,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,250,50,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,155,31,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,210,42,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,130,26,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,540,108,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,2565,513,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,2945,589,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,150,30,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,340,68,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1135,227,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1000,200,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1355,271,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,495,99,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,80,26,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,100,20,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,125,25,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,2730,546,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,485,97,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,220,44,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,150,30,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,160,32,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,150,30,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,225,45,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,11,2,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,55,55,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,205,41,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,150,30,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,18,3,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,260,52,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,600,120,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,2130,426,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,3425,685,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,435,87,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1145,229,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1060,212,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1415,283,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,75,15,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,475,95,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,160,32,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,2315,463,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,1660,332,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,445,89,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09044,Ad Diwaim,390,78,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,210,42,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,145,29,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,250,50,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,250,50,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,100,20,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,355,71,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,195,39,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,130,26,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,215,43,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,175,35,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,225,45,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,31,5,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,235,47,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,28,5,Khartoum,SD01,SD01001,Jebel Awlia
2023-05-19 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,10900,2180,Khartoum,SD01,SD01001,Jebel Awlia
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,145,29,Khartoum,SD01,SD01002,Um Bada
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,150,30,Khartoum,SD01,SD01002,Um Bada
2023-05-19 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,4070,814,Khartoum,SD01,SD01002,Um Bada
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,190,38,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,165,33,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,190,38,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,180,36,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,140,28,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,195,39,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,200,40,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,175,35,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,185,37,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,180,36,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,245,49,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,104,20,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,13,3,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,125,25,Khartoum,SD01,SD01003,Bahri
2023-05-19 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,4670,934,Khartoum,SD01,SD01003,Bahri
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,250,50,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,140,28,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,135,27,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,160,32,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,205,41,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,465,93,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,159,29,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,150,30,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,150,30,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,400,80,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,245,49,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,160,32,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,165,33,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,190,38,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,152,32,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,150,30,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,135,26,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,8,2,Khartoum,SD01,SD01004,Sharg An Neel
2023-05-19 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,9820,1964,Khartoum,SD01,SD01004,Sharg An Neel
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,145,29,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,200,40,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,170,34,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,195,39,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,150,30,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,170,34,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,230,46,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,165,33,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,365,73,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,195,39,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,185,37,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,195,39,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,145,29,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,155,31,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,155,31,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,215,43,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,100,16,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,205,41,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,95,19,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,81,12,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,120,25,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,14,3,Khartoum,SD01,SD01006,Um Durman
2023-05-19 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,6725,1345,Khartoum,SD01,SD01006,Um Durman
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,230,46,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,215,43,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,165,33,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,235,47,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,190,38,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,175,35,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,190,38,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,175,35,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,210,42,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,385,77,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,185,37,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,210,42,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,200,40,Khartoum,SD01,SD01007,Khartoum
2023-06-28 00:00:00,2023-06-30 00:00:00,Sudan,SDN,White Nile,SD09,SD09051,Aj Jabalain,135,27,Khartoum,SD01,SD01007,Khartoum
