date+survey,adm1+name,adm1+pcode,adm2+pcode,adm2+name,affected+idps+ind,affected+idps+hh
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,56,15
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,56,10
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,56,15
2023-08-23 00:00:00,West Kordofan,SD18,SD18029,Wad Bandah,56,7
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,56,9
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,55,11
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,55,11
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,55,11
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,55,11
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15033,Sharg Aj Jazirah,55,11
2023-08-23 00:00:00,Blue Nile,SD08,SD08107,Ar Rusayris,55,11
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,55,55
2023-08-16 00:00:00,Gedaref,SD12,SD12084,AR Rahad GR,55,11
2023-08-23 00:00:00,Gedaref,SD12,SD12080,Madeinat Al Gedaref,55,11
2023-08-23 00:00:00,Gedaref,SD12,SD12080,Madeinat Al Gedaref,55,11
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,55,17
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,55,11
2023-08-16 00:00:00,Kassala,SD11,SD11056,Reifi Kassla,55,11
2023-08-23 00:00:00,North Kordofan,SD13,SD13026,Bara,55,11
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,55,10
2023-08-23 00:00:00,North Kordofan,SD13,SD13025,Soudari,55,8
2023-07-19 00:00:00,River Nile,SD16,SD16011,Ad Damar,55,11
2023-08-16 00:00:00,White Nile,SD09,SD09048,Tendalti,55,11
2023-08-23 00:00:00,West Kordofan,SD18,SD18100,Babanusa,55,12
2023-07-19 00:00:00,White Nile,SD09,SD09051,Aj Jabalain,55,10
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,55,11
2023-08-16 00:00:00,White Nile,SD09,SD09048,Tendalti,55,11
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,54,10
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,54,10
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,53,20
2023-08-23 00:00:00,North Kordofan,SD13,SD13024,Sheikan,52,12
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,52,9
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,52,16
2023-07-19 00:00:00,Sennar,SD14,SD14043,Sinja,52,8
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,52,8
2023-08-23 00:00:00,South Kordofan,SD07,SD07105,Al Leri,52,11
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,52,9
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,52,10
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,52,10
2023-08-23 00:00:00,West Kordofan,SD18,SD18102,Al Lagowa,52,8
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,52,12
2023-08-23 00:00:00,West Kordofan,SD18,SD18102,Al Lagowa,52,10
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,52,12
2023-08-23 00:00:00,White Nile,SD09,SD09046,Rabak,52,25
2023-08-23 00:00:00,South Kordofan,SD07,SD07088,Abu Jubayhah,51,9
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,51,9
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,51,10
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,51,9
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,51,11
2023-08-16 00:00:00,West Kordofan,SD18,SD18104,Al Idia,51,12
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,51,9
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,51,4
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,51,11
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,51,10
2023-08-23 00:00:00,White Nile,SD09,SD09046,Rabak,51,21
2023-08-16 00:00:00,Gedaref,SD12,SD12081,Wasat Al Gedaref,50,10
2023-07-19 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,50,10
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,50,10
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,50,10
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,50,10
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,50,10
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,50,10
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,50,10
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,50,10
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15033,Sharg Aj Jazirah,50,10
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,50,10
2023-08-16 00:00:00,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,50,10
2023-08-23 00:00:00,Gedaref,SD12,SD12080,Madeinat Al Gedaref,50,10
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,50,10
2023-08-16 00:00:00,Kassala,SD11,SD11060,Reifi Khashm Elgirba,50,10
2023-08-16 00:00:00,Kassala,SD11,SD11059,Reifi Telkok,50,10
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,50,15
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,50,10
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,50,10
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,50,10
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,50,10
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,50,10
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,50,10
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,50,9
2023-08-16 00:00:00,West Kordofan,SD18,SD18104,Al Idia,50,12
2023-08-23 00:00:00,Blue Nile,SD08,SD08107,Ar Rusayris,50,10
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,50,6
2023-08-23 00:00:00,West Kordofan,SD18,SD18085,Keilak,50,9
2023-07-12 00:00:00,White Nile,SD09,SD09049,As Salam / Ar Rawat,50,10
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,50,10
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,50,10
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,50,10
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,49,8
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,49,9
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,49,8
2023-08-23 00:00:00,South Kordofan,SD07,SD07094,Al Quoz,49,9
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,49,9
2023-08-16 00:00:00,West Kordofan,SD18,SD18104,Al Idia,49,11
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,49,9
2023-08-23 00:00:00,Gedaref,SD12,SD12074,Al Fao,48,18
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,48,7
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,48,10
2023-08-23 00:00:00,South Kordofan,SD07,SD07106,At Tadamon - SK,48,9
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,48,9
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,48,8
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,48,11
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,48,10
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,47,9
2023-08-23 00:00:00,South Kordofan,SD07,SD07105,Al Leri,47,7
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,47,7
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,47,10
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,47,6
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,47,7
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,47,10
2023-08-16 00:00:00,Kassala,SD11,SD11062,Reifi Nahr Atbara,46,8
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,46,7
2023-08-23 00:00:00,South Kordofan,SD07,SD07105,Al Leri,46,7
2023-08-23 00:00:00,South Kordofan,SD07,SD07094,Al Quoz,46,8
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,46,8
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,46,11
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,46,9
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,46,10
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,46,8
2023-08-23 00:00:00,North Darfur,SD02,SD02113,Dar As Salam,45,9
2023-07-19 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,45,9
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,45,9
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,45,9
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,45,9
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,45,9
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,45,9
2023-08-23 00:00:00,Blue Nile,SD08,SD08107,Ar Rusayris,45,9
2023-08-23 00:00:00,Blue Nile,SD08,SD08108,At Tadamon - BN,45,9
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,45,9
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,45,9
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,45,9
2023-08-16 00:00:00,Kassala,SD11,SD11057,Reifi Shamal Ad Delta,45,9
2023-07-12 00:00:00,Northern,SD17,SD17017,Dongola,45,45
2023-08-23 00:00:00,South Kordofan,SD07,SD07105,Al Leri,45,5
2023-08-23 00:00:00,South Kordofan,SD07,SD07105,Al Leri,45,4
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,45,7
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,45,8
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,45,10
2023-08-23 00:00:00,West Kordofan,SD18,SD18100,Babanusa,45,7
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,45,9
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,45,10
2023-08-16 00:00:00,White Nile,SD09,SD09050,Al Gitaina,45,9
2023-08-16 00:00:00,White Nile,SD09,SD09050,Al Gitaina,45,9
2023-08-16 00:00:00,White Nile,SD09,SD09050,Al Gitaina,45,9
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,45,9
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,45,9
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,45,9
2023-08-16 00:00:00,White Nile,SD09,SD09048,Tendalti,45,9
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,44,9
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,44,8
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,44,6
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,43,8
2023-08-23 00:00:00,North Kordofan,SD13,SD13024,Sheikan,43,9
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,43,7
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,43,12
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15032,Um Algura,42,9
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15032,Um Algura,42,9
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15032,Um Algura,42,9
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,42,7
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,42,8
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,42,12
2023-08-16 00:00:00,West Kordofan,SD18,SD18087,Abyei,42,10
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,42,11
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,42,10
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,42,10
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,42,10
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,42,8
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,41,18
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,41,9
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,41,10
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,41,8
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,41,9
2023-08-23 00:00:00,South Kordofan,SD07,SD07105,Al Leri,41,6
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,41,12
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,41,8
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,41,6
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,41,8
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,40,8
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,40,8
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,40,8
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,40,8
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,40,8
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,40,8
2023-07-12 00:00:00,White Nile,SD09,SD09046,Rabak,40,8
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,40,10
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,40,8
2023-08-16 00:00:00,West Kordofan,SD18,SD18104,Al Idia,40,7
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,40,12
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,40,8
2023-08-23 00:00:00,West Kordofan,SD18,SD18086,As Salam - WK,40,8
2023-08-23 00:00:00,West Kordofan,SD18,SD18086,As Salam - WK,40,8
2023-08-16 00:00:00,White Nile,SD09,SD09050,Al Gitaina,40,8
2023-08-16 00:00:00,White Nile,SD09,SD09050,Al Gitaina,40,8
2023-08-16 00:00:00,White Nile,SD09,SD09050,Al Gitaina,40,8
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,40,8
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,40,8
2023-07-12 00:00:00,White Nile,SD09,SD09048,Tendalti,40,8
2023-08-23 00:00:00,North Kordofan,SD13,SD13025,Soudari,39,7
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,39,8
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,39,6
2023-08-23 00:00:00,South Kordofan,SD07,SD07106,At Tadamon - SK,39,7
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,39,8
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,39,7
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,38,6
2023-08-16 00:00:00,West Kordofan,SD18,SD18028,Abu Zabad,38,8
2023-08-16 00:00:00,West Kordofan,SD18,SD18028,Abu Zabad,38,8
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,38,7
2023-08-23 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,37,6
2023-08-23 00:00:00,North Kordofan,SD13,SD13023,Um Rawaba,37,7
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,37,7
2023-08-23 00:00:00,South Kordofan,SD07,SD07098,Kadugli,37,6
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,37,9
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,37,6
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,37,7
2023-08-23 00:00:00,West Kordofan,SD18,SD18085,Keilak,37,6
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,36,5
2023-08-23 00:00:00,South Kordofan,SD07,SD07098,Kadugli,36,6
2023-08-09 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,35,10
2023-07-19 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,35,10
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,35,7
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,35,7
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15033,Sharg Aj Jazirah,35,7
2023-08-16 00:00:00,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,35,7
2023-08-23 00:00:00,Gedaref,SD12,SD12080,Madeinat Al Gedaref,35,7
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,35,7
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,35,7
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,35,7
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,35,7
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,35,7
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,35,7
2023-08-16 00:00:00,Kassala,SD11,SD11055,Reifi Aroma,35,7
2023-08-23 00:00:00,Northern,SD17,SD17020,Merwoe,35,8
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,35,7
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,35,7
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,35,7
2023-08-23 00:00:00,West Kordofan,SD18,SD18086,As Salam - WK,35,10
2023-08-23 00:00:00,West Kordofan,SD18,SD18086,As Salam - WK,35,7
2023-08-23 00:00:00,West Kordofan,SD18,SD18100,Babanusa,35,9
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,35,10
2023-08-16 00:00:00,White Nile,SD09,SD09050,Al Gitaina,35,7
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,35,7
2023-08-23 00:00:00,White Nile,SD09,SD09046,Rabak,35,17
2023-08-23 00:00:00,White Nile,SD09,SD09046,Rabak,35,17
2023-07-19 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,34,7
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,34,6
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,34,5
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,34,5
2023-08-23 00:00:00,South Kordofan,SD07,SD07106,At Tadamon - SK,34,6
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,34,7
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,34,7
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,34,7
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,34,5
2023-08-23 00:00:00,White Nile,SD09,SD09046,Rabak,34,14
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15033,Sharg Aj Jazirah,33,8
2023-08-23 00:00:00,South Kordofan,SD07,SD07105,Al Leri,33,7
2023-08-23 00:00:00,South Kordofan,SD07,SD07094,Al Quoz,33,5
2023-08-23 00:00:00,West Kordofan,SD18,SD18100,Babanusa,33,9
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,33,5
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,33,7
2023-08-23 00:00:00,West Kordofan,SD18,SD18086,As Salam - WK,33,10
2023-08-23 00:00:00,West Kordofan,SD18,SD18092,As Sunut,33,9
2023-07-12 00:00:00,White Nile,SD09,SD09050,Al Gitaina,33,8
2023-08-23 00:00:00,North Kordofan,SD13,SD13025,Soudari,32,5
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,32,5
2023-08-23 00:00:00,West Kordofan,SD18,SD18105,Al Khiwai,32,8
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,32,10
2023-07-19 00:00:00,Sennar,SD14,SD14043,Sinja,31,5
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,31,7
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,31,6
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,31,7
2023-07-19 00:00:00,White Nile,SD09,SD09047,Kosti,31,4
2023-08-23 00:00:00,White Nile,SD09,SD09046,Rabak,31,24
2023-08-09 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,30,6
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,30,6
2023-08-16 00:00:00,Kassala,SD11,SD11056,Reifi Kassla,30,6
2023-08-23 00:00:00,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,30,6
2023-08-23 00:00:00,Gedaref,SD12,SD12083,Galabat Ash-Shargiah,30,6
2023-08-23 00:00:00,Red Sea,SD10,SD10071,Sinkat,30,6
2023-08-23 00:00:00,South Kordofan,SD07,SD07093,Ar Rashad,30,9
2023-08-16 00:00:00,West Kordofan,SD18,SD18104,Al Idia,30,5
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,30,4
2023-08-23 00:00:00,West Kordofan,SD18,SD18086,As Salam - WK,30,5
2023-08-23 00:00:00,West Kordofan,SD18,SD18086,As Salam - WK,30,7
2023-08-23 00:00:00,West Kordofan,SD18,SD18086,As Salam - WK,30,6
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,30,7
2023-08-23 00:00:00,White Nile,SD09,SD09046,Rabak,30,8
2023-08-23 00:00:00,South Kordofan,SD07,SD07094,Al Quoz,29,6
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,29,7
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15032,Um Algura,28,7
2023-08-23 00:00:00,Aj Jazirah,SD15,SD15032,Um Algura,28,7
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,28,6
2023-08-23 00:00:00,Northern,SD17,SD17020,Merwoe,28,8
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,28,3
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,28,3
2023-08-23 00:00:00,South Kordofan,SD07,SD07090,Abassiya,28,5
2023-08-23 00:00:00,South Kordofan,SD07,SD07094,Al Quoz,28,5
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,28,3
2023-08-23 00:00:00,White Nile,SD09,SD09046,Rabak,28,24
2023-08-23 00:00:00,South Kordofan,SD07,SD07105,Al Leri,27,5
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,27,4
2023-08-23 00:00:00,West Kordofan,SD18,SD18029,Wad Bandah,27,4
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,27,27
2023-08-23 00:00:00,South Kordofan,SD07,SD07104,Abu Kershola,26,5
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,26,7
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,25,5
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15035,Al Kamlin,25,5
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,25,5
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,25,5
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15037,Al Qurashi,25,5
2023-08-16 00:00:00,Aj Jazirah,SD15,SD15031,Janub Aj Jazirah,25,5
2023-08-23 00:00:00,Blue Nile,SD08,SD08107,Ar Rusayris,25,5
2023-08-23 00:00:00,Blue Nile,SD08,SD08105,Ed Damazine,25,5
2023-08-23 00:00:00,Gedaref,SD12,SD12078,Al Galabat Al Gharbyah - Kassab,25,5
2023-08-16 00:00:00,Kassala,SD11,SD11055,Reifi Aroma,25,5
2023-08-16 00:00:00,Kassala,SD11,SD11060,Reifi Khashm Elgirba,25,5
2023-08-16 00:00:00,Kassala,SD11,SD11060,Reifi Khashm Elgirba,25,5
2023-08-16 00:00:00,Kassala,SD11,SD11059,Reifi Telkok,25,5
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,25,5
2023-08-23 00:00:00,Red Sea,SD10,SD10064,Port Sudan,25,5
2023-08-23 00:00:00,Red Sea,SD10,SD10071,Sinkat,25,5
2023-08-23 00:00:00,Red Sea,SD10,SD10071,Sinkat,25,5
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,25,5
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,25,5
2023-07-12 00:00:00,River Nile,SD16,SD16009,Al Matama,25,5
2023-08-23 00:00:00,West Kordofan,SD18,SD18100,Babanusa,25,7
2023-08-23 00:00:00,Blue Nile,SD08,SD08107,Ar Rusayris,25,5
2023-08-23 00:00:00,West Kordofan,SD18,SD18092,As Sunut,25,8
2023-07-19 00:00:00,White Nile,SD09,SD09044,Ad Diwaim,25,25
2023-08-16 00:00:00,White Nile,SD09,SD09047,Kosti,25,5
2023-08-23 00:00:00,White Nile,SD09,SD09046,Rabak,25,9
2023-08-16 00:00:00,Kassala,SD11,SD11062,Reifi Nahr Atbara,24,4
2023-08-23 00:00:00,South Kordofan,SD07,SD07094,Al Quoz,24,4
2023-08-23 00:00:00,South Kordofan,SD07,SD07106,At Tadamon - SK,24,4
2023-08-23 00:00:00,West Kordofan,SD18,SD18029,Wad Bandah,24,4
2023-08-23 00:00:00,West Kordofan,SD18,SD18029,Wad Bandah,24,4
2023-08-23 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,23,7
2023-08-23 00:00:00,South Kordofan,SD07,SD07106,At Tadamon - SK,23,4
2023-08-23 00:00:00,West Kordofan,SD18,SD18022,An Nuhud,21,6
2023-08-23 00:00:00,West Kordofan,SD18,SD18021,Ghubaish,21,5
2023-07-19 00:00:00,Aj Jazirah,SD15,SD15034,Al Hasahisa,20,5
2023-08-23 00:00:00,Blue Nile,SD08,SD08107,Ar Rusayris,20,4
2023-08-23 00:00:00,Blue Nile,SD08,SD08107,Ar Rusayris,20,4
2023-08-23 00:00:00,Blue Nile,SD08,SD08109,Geisan,20,4
2023-08-16 00:00:00,Kassala,SD11,SD11053,Madeinat Kassala,20,4
2023-08-16 00:00:00,Kassala,SD11,SD11055,Reifi Aroma,20,4
2023-08-23 00:00:00,Northern,SD17,SD17020,Merwoe,20,4
