date+survey,adm1+name,adm1+pcode,adm2+pcode,adm2+name,affected+idps+ind,affected+idps+hh,adm1+origin+name,adm1+origin+pcode,adm2+origin+pcode,adm2+origin+name
2023-07-12 00:00:00,South Darfur,SD03,SD03145,Mershing,5000,1000,South Darfur,SD03,SD03145,Mershing
2023-07-12 00:00:00,South Darfur,SD03,SD03145,Mershing,3400,680,South Darfur,SD03,SD03145,Mershing
2023-07-12 00:00:00,South Darfur,SD03,SD03145,Mershing,3400,680,South Darfur,SD03,SD03145,Mershing
2023-07-12 00:00:00,South Darfur,SD03,SD03145,Mershing,2600,520,South Darfur,SD03,SD03145,Mershing
2023-07-12 00:00:00,South Darfur,SD03,SD03145,Mershing,2500,500,South Darfur,SD03,SD03145,Mershing
2023-07-12 00:00:00,South Darfur,SD03,SD03151,Nitega,1700,340,South Darfur,SD03,SD03145,Mershing
2023-07-12 00:00:00,South Darfur,SD03,SD03151,Nitega,1750,350,South Darfur,SD03,SD03145,Mershing
2023-07-12 00:00:00,South Darfur,SD03,SD03147,Sharg Aj Jabal,320,64,South Darfur,SD03,SD03145,Mershing
2023-07-12 00:00:00,South Darfur,SD03,SD03144,Kas,5000,1000,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,South Darfur,SD03,SD03162,Beliel,7000,1400,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,South Darfur,SD03,SD03161,Buram,4000,800,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,South Darfur,SD03,SD03156,As Sunta,3000,600,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,South Darfur,SD03,SD03158,Rehaid Albirdi,3000,600,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,South Darfur,SD03,SD03150,Al Wihda,7000,1400,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,South Darfur,SD03,SD03166,As Salam - SD,3000,600,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,South Darfur,SD03,SD03166,As Salam - SD,2500,500,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,South Darfur,SD03,SD03162,Beliel,1000,200,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,South Darfur,SD03,SD03162,Beliel,1250,250,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,North Darfur,SD02,SD02114,Al Fasher,350,70,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,North Darfur,SD02,SD02114,Al Fasher,1150,230,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,North Darfur,SD02,SD02114,Al Fasher,125,30,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,West Darfur,SD04,SD04115,Ag Geneina,21765,4353,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,West Darfur,SD04,SD04115,Ag Geneina,750,150,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,West Darfur,SD04,SD04115,Ag Geneina,12687,2537.4,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,West Darfur,SD04,SD04115,Ag Geneina,750,150,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,West Darfur,SD04,SD04115,Ag Geneina,6838,1367.6,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,West Darfur,SD04,SD04115,Ag Geneina,1000,200,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,West Darfur,SD04,SD04115,Ag Geneina,52500,10500,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,West Darfur,SD04,SD04115,Ag Geneina,37500,7500,West Darfur,SD04,SD04125,Kereneik
2023-07-12 00:00:00,West Darfur,SD04,SD04115,Ag Geneina,2000,400,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,West Darfur,SD04,SD04121,Foro Baranga,350,70,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,West Darfur,SD04,SD04121,Foro Baranga,325,65,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,West Darfur,SD04,SD04121,Foro Baranga,775,155,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,West Darfur,SD04,SD04121,Foro Baranga,700,140,Central Darfur,SD06,SD06138,Zalingi
2023-07-12 00:00:00,West Darfur,SD04,SD04127,Kulbus,12250,2450,West Darfur,SD04,SD04115,Ag Geneina
2023-07-12 00:00:00,South Darfur,SD03,SD03162,Beliel,300,60,South Darfur,SD03,SD03167,Nyala Janoub
2023-07-12 00:00:00,Central Darfur,SD06,SD06132,Shamal Jabal Marrah,3000,600,North Darfur,SD02,SD02170,Tawila
2023-07-12 00:00:00,Central Darfur,SD06,SD06139,Wasat Jabal Marrah,4000,800,Central Darfur,SD06,SD06138,Zalingi
2023-07-12 00:00:00,North Darfur,SD02,SD02168,Kernoi,230,46,North Darfur,SD02,SD02114,Al Fasher
2023-07-12 00:00:00,Central Darfur,SD06,SD06110,Azum,50000,10000,West Darfur,SD04,SD04125,Kereneik
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,205,38,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,180,35,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,155,30,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,330,60,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,220,43,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,140,30,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,240,45,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,114,23,Khartoum,SD01,SD01003,Bahri
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,140,30,Khartoum,SD01,SD01003,Bahri
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,355,56,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,134,24,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,142,27,Khartoum,SD01,SD01001,Jebel Awlia
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,98,20,Khartoum,SD01,SD01003,Bahri
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,132,23,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,190,34,Khartoum,SD01,SD01003,Bahri
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,64,13,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,28,6,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,185,35,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,290,56,Khartoum,SD01,SD01003,Bahri
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,22,5,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,23,7,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,32,6,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,0,0,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,40,7,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,100,20,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,0,0,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,13,3,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,0,0,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,389,65,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,114,20,Khartoum,SD01,SD01001,Jebel Awlia
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,56,12,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,230,44,Khartoum,SD01,SD01001,Jebel Awlia
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,165,30,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,184,35,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,196,37,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,170,35,Khartoum,SD01,SD01001,Jebel Awlia
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,112,21,Khartoum,SD01,SD01001,Jebel Awlia
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,85,15,Khartoum,SD01,SD01001,Jebel Awlia
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,142,27,Khartoum,SD01,SD01003,Bahri
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,106,21,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13030,Ar Rahad,50,9,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,70,15,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,77,15,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,99,20,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,66,14,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,85,16,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,134,27,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,118,23,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,120,23,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,130,23,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,93,19,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,173,34,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,100,20,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,170,36,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,65,13,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,133,27,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,73,14,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,270,45,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,55,11,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,47,9,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,175,30,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13026,Bara,99,19,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13027,Gebrat Al Sheikh,224,51,Khartoum,SD01,SD01002,Um Bada
2023-07-12 00:00:00,North Kordofan,SD13,SD13027,Gebrat Al Sheikh,226,53,Khartoum,SD01,SD01002,Um Bada
2023-07-12 00:00:00,North Kordofan,SD13,SD13027,Gebrat Al Sheikh,277,62,Khartoum,SD01,SD01002,Um Bada
2023-07-12 00:00:00,North Kordofan,SD13,SD13027,Gebrat Al Sheikh,0,0,Khartoum,SD01,SD01005,Karrari
